id,symbol,category_id,name,description
14101,RON,6433de7df79a2653906cd680,Layer 1,Layer 1
10791,XEC,6433de7df79a2653906cd680,Layer 1,Layer 1
2011,XTZ,6433de7df79a2653906cd680,Layer 1,Layer 1
4066,CHZ,6433de7df79a2653906cd680,Layer 1,Layer 1
1659,GNO,6433de7df79a2653906cd680,Layer 1,Layer 1
4846,KAVA,6433de7df79a2653906cd680,Layer 1,Layer 1
9104,AIOZ,6433de7df79a2653906cd680,Layer 1,Layer 1
4256,KLAY,6433de7df79a2653906cd680,Layer 1,Layer 1
12885,ASTR,6433de7df79a2653906cd680,Layer 1,Layer 1
11948,XRD,6433de7df79a2653906cd680,Layer 1,Layer 1
2634,XDC,6433de7df79a2653906cd680,Layer 1,Layer 1
2130,ENJ,6433de7df79a2653906cd680,Layer 1,Layer 1
30372,SAGA,6433de7df79a2653906cd680,Layer 1,Layer 1
2467,TRAC,6433de7df79a2653906cd680,Layer 1,Layer 1
5899,CSPR,6433de7df79a2653906cd680,Layer 1,Layer 1
21259,ZETA,6433de7df79a2653906cd680,Layer 1,Layer 1
9258,XCH,6433de7df79a2653906cd680,Layer 1,Layer 1
30315,OMNI,6433de7df79a2653906cd680,Layer 1,Layer 1
3978,CHR,6433de7df79a2653906cd680,Layer 1,Layer 1
5647,KDA,6433de7df79a2653906cd680,Layer 1,Layer 1
2300,WAXP,6433de7df79a2653906cd680,Layer 1,Layer 1
11976,AZERO,6433de7df79a2653906cd680,Layer 1,Layer 1
14878,ALPH,6433de7df79a2653906cd680,Layer 1,Layer 1
21781,STRD,6433de7df79a2653906cd680,Layer 1,Layer 1
541,SYS,6433de7df79a2653906cd680,Layer 1,Layer 1
5370,HIVE,6433de7df79a2653906cd680,Layer 1,Layer 1
4092,DUSK,6433de7df79a2653906cd680,Layer 1,Layer 1
7533,ORAI,6433de7df79a2653906cd680,Layer 1,Layer 1
21473,DIONE,6433de7df79a2653906cd680,Layer 1,Layer 1
22265,OAS,6433de7df79a2653906cd680,Layer 1,Layer 1
17591,NYM,6433de7df79a2653906cd680,Layer 1,Layer 1
9285,MOVR,6433de7df79a2653906cd680,Layer 1,Layer 1
27622,LYX,6433de7df79a2653906cd680,Layer 1,Layer 1
1762,ERG,6433de7df79a2653906cd680,Layer 1,Layer 1
8258,CUDOS,6433de7df79a2653906cd680,Layer 1,Layer 1
21964,TET,6433de7df79a2653906cd680,Layer 1,Layer 1
3714,LTO,6433de7df79a2653906cd680,Layer 1,Layer 1
28479,ROOT,6433de7df79a2653906cd680,Layer 1,Layer 1
8715,TARA,6433de7df79a2653906cd680,Layer 1,Layer 1
22858,DNX,6433de7df79a2653906cd680,Layer 1,Layer 1
18031,CCD,6433de7df79a2653906cd680,Layer 1,Layer 1
16399,COREUM,6433de7df79a2653906cd680,Layer 1,Layer 1
4691,ZANO,6433de7df79a2653906cd680,Layer 1,Layer 1
27766,KYVE,6433de7df79a2653906cd680,Layer 1,Layer 1
9029,GLQ,6433de7df79a2653906cd680,Layer 1,Layer 1
28245,OFN,6433de7df79a2653906cd680,Layer 1,Layer 1
24261,OCTA,6433de7df79a2653906cd680,Layer 1,Layer 1
5865,FIO,6433de7df79a2653906cd680,Layer 1,Layer 1
2081,AMB,6433de7df79a2653906cd680,Layer 1,Layer 1
25232,ABEL,6433de7df79a2653906cd680,Layer 1,Layer 1
27195,XNA,6433de7df79a2653906cd680,Layer 1,Layer 1
22866,RXD,6433de7df79a2653906cd680,Layer 1,Layer 1
9194,SAITO,6433de7df79a2653906cd680,Layer 1,Layer 1
8216,XEP,6433de7df79a2653906cd680,Layer 1,Layer 1
23262,AREA,6433de7df79a2653906cd680,Layer 1,Layer 1
2827,SOUL,6433de7df79a2653906cd680,Layer 1,Layer 1
5634,FUSE,6433de7df79a2653906cd680,Layer 1,Layer 1
2474,MAN,6433de7df79a2653906cd680,Layer 1,Layer 1
23380,NEXA,6433de7df79a2653906cd680,Layer 1,Layer 1
12621,SCPT,6433de7df79a2653906cd680,Layer 1,Layer 1
4003,ZNN,6433de7df79a2653906cd680,Layer 1,Layer 1
23806,HMND,6433de7df79a2653906cd680,Layer 1,Layer 1
3853,MTV,6433de7df79a2653906cd680,Layer 1,Layer 1
5435,EPIC,6433de7df79a2653906cd680,Layer 1,Layer 1
28659,NetZ,6433de7df79a2653906cd680,Layer 1,Layer 1
13323,TEER,6433de7df79a2653906cd680,Layer 1,Layer 1
20366,INTR,6433de7df79a2653906cd680,Layer 1,Layer 1
9002,BUSY,6433de7df79a2653906cd680,Layer 1,Layer 1
14925,WIT,6433de7df79a2653906cd680,Layer 1,Layer 1
17208,HUAHUA,6433de7df79a2653906cd680,Layer 1,Layer 1
18897,THT,6433de7df79a2653906cd680,Layer 1,Layer 1
25261,JKL,6433de7df79a2653906cd680,Layer 1,Layer 1
19899,EVMOS,6433de7df79a2653906cd680,Layer 1,Layer 1
5858,QANX,6433de7df79a2653906cd680,Layer 1,Layer 1
28475,NXN,6433de7df79a2653906cd680,Layer 1,Layer 1
21516,CANTO,6433de7df79a2653906cd680,Layer 1,Layer 1
6636,DOT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
1975,LINK,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
22974,TAO,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
12885,ASTR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
2130,ENJ,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
1896,ZRX,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
2467,TRAC,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6748,CFG,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6836,GLMR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5034,KSM,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
11976,AZERO,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
3814,CELR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
2505,BLZ,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6841,PHA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
7411,CQT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9285,MOVR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8602,AUCTION,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6756,ACA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
10188,ATA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
7208,POLS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8384,CLV,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5268,EWT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5616,MATH,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6138,DIA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8329,PAID,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6833,LIT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5410,PRQ,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5882,FIS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5821,ALEPH,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
4134,AKRO,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
2675,DOCK,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9291,CAPS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
1948,AVT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6747,CRU,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
11451,SDN,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8705,BNC,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6830,KILT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
12140,RMRK,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
10042,KAR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
4757,XRT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8617,PKF,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8985,EFI,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8863,SHOPX,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5798,RING,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9017,PDEX,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6845,SUB,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
7931,BONDLY,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5541,CHI,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9251,STND,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5274,EDG,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
20366,INTR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
14294,NEER,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8726,IDV,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8716,CONV,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6537,RFUEL,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
13157,PETS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
17035,GLINT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5802,XOR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8364,BMI,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9562,CLS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9173,RAZE,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8544,FCL,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
11230,SKU,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8643,DOWS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8709,ETHA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8351,ROOM,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
10160,PERRY,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
10278,GENS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
10562,SQT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
11413,CERES,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
12209,AIR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
9243,CRAB,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
17358,STELLA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
19452,IBTC,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
20411,AUSD,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
7167,ACU,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
20723,KBTC,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
21406,AUSD,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
22125,MYTH,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
5936,RWS,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6507,KLP,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
6753,HDX,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
23624,XFT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
24067,KREST,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
27585,ASEED,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
13672,BSX,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
13675,KINT,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
7815,CLIQ,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
12884,GOV,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
12887,PARA,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
13041,SOLAR,601cf8d2d8fd860e4ea5d96f,Polkadot Ecosystem,"Polkadot is an open-source sharding multichain protocol that facilitates the cross-chain transfer of any data or asset types, not just tokens, thereby making a wide range of blockchains interoperable with each other."
8916,ICP,604f273debccdd50cd175fb0,Privacy,Privacy
328,XMR,604f273debccdd50cd175fb0,Privacy,Privacy
7653,ROSE,604f273debccdd50cd175fb0,Privacy,Privacy
2467,TRAC,604f273debccdd50cd175fb0,Privacy,Privacy
1437,ZEC,604f273debccdd50cd175fb0,Privacy,Privacy
3987,BDX,604f273debccdd50cd175fb0,Privacy,Privacy
23355,0x0,604f273debccdd50cd175fb0,Privacy,Privacy
1637,RLC,604f273debccdd50cd175fb0,Privacy,Privacy
5566,KEEP,604f273debccdd50cd175fb0,Privacy,Privacy
4092,DUSK,604f273debccdd50cd175fb0,Privacy,Privacy
5031,MWC,604f273debccdd50cd175fb0,Privacy,Privacy
1759,SNT,604f273debccdd50cd175fb0,Privacy,Privacy
6841,PHA,604f273debccdd50cd175fb0,Privacy,Privacy
17591,NYM,604f273debccdd50cd175fb0,Privacy,Privacy
5604,SCRT,604f273debccdd50cd175fb0,Privacy,Privacy
1762,ERG,604f273debccdd50cd175fb0,Privacy,Privacy
3951,ARRR,604f273debccdd50cd175fb0,Privacy,Privacy
5049,VRSC,604f273debccdd50cd175fb0,Privacy,Privacy
2665,DERO,604f273debccdd50cd175fb0,Privacy,Privacy
6520,HOPR,604f273debccdd50cd175fb0,Privacy,Privacy
4691,ZANO,604f273debccdd50cd175fb0,Privacy,Privacy
25232,ABEL,604f273debccdd50cd175fb0,Privacy,Privacy
1414,FIRO,604f273debccdd50cd175fb0,Privacy,Privacy
3702,BEAM,604f273debccdd50cd175fb0,Privacy,Privacy
2748,OXEN,604f273debccdd50cd175fb0,Privacy,Privacy
10973,UFI,604f273debccdd50cd175fb0,Privacy,Privacy
4249,FRA,604f273debccdd50cd175fb0,Privacy,Privacy
2001,COLX,604f273debccdd50cd175fb0,Privacy,Privacy
372,BCN,604f273debccdd50cd175fb0,Privacy,Privacy
27792,BLOCX,604f273debccdd50cd175fb0,Privacy,Privacy
1826,PART,604f273debccdd50cd175fb0,Privacy,Privacy
3709,GRIN,604f273debccdd50cd175fb0,Privacy,Privacy
4978,WOW,604f273debccdd50cd175fb0,Privacy,Privacy
6865,CRP,604f273debccdd50cd175fb0,Privacy,Privacy
20848,WSI,604f273debccdd50cd175fb0,Privacy,Privacy
99,VTC,604f273debccdd50cd175fb0,Privacy,Privacy
5435,EPIC,604f273debccdd50cd175fb0,Privacy,Privacy
2662,XHV,604f273debccdd50cd175fb0,Privacy,Privacy
13323,TEER,604f273debccdd50cd175fb0,Privacy,Privacy
5471,GHOST,604f273debccdd50cd175fb0,Privacy,Privacy
1172,SFT,604f273debccdd50cd175fb0,Privacy,Privacy
4078,SERO,604f273debccdd50cd175fb0,Privacy,Privacy
4841,SUTER,604f273debccdd50cd175fb0,Privacy,Privacy
2992,APL,604f273debccdd50cd175fb0,Privacy,Privacy
6236,XFT,604f273debccdd50cd175fb0,Privacy,Privacy
